"Australian Bureau of Statistics",,,,
,,,,
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Relative","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
"Mordialloc - Parkdale","Married","Male","0-14 years",0
,,,"15-24 years",40
,,,"25-39 years",1074
,,,"40-54 years",1658
,,,"55-69 years",1041
,,,"70-84 years",388
,,,"85-99 years",81
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",57
,,,"25-39 years",1247
,,,"40-54 years",1758
,,,"55-69 years",942
,,,"70-84 years",333
,,,"85-99 years",36
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",15
,,,"40-54 years",57
,,,"55-69 years",56
,,,"70-84 years",17
,,,"85-99 years",9
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",8
,,,"25-39 years",72
,,,"40-54 years",319
,,,"55-69 years",130
,,,"70-84 years",51
,,,"85-99 years",28
,,,"100 years and over",0
,"U15Child","Male","0-14 years",1841
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",1821
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",557
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",614
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",301
,,,"25-39 years",219
,,,"40-54 years",69
,,,"55-69 years",27
,,,"70-84 years",5
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",197
,,,"25-39 years",166
,,,"40-54 years",42
,,,"55-69 years",10
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",39
,,,"25-39 years",95
,,,"40-54 years",40
,,,"55-69 years",26
,,,"70-84 years",17
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",28
,,,"25-39 years",72
,,,"40-54 years",21
,,,"55-69 years",22
,,,"70-84 years",17
,,,"85-99 years",5
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",21
,,,"25-39 years",165
,,,"40-54 years",241
,,,"55-69 years",251
,,,"70-84 years",135
,,,"85-99 years",62
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",13
,,,"25-39 years",158
,,,"40-54 years",233
,,,"55-69 years",400
,,,"70-84 years",306
,,,"85-99 years",128
,,,"100 years and over",3
,"Relative","Male","0-14 years",0
,,,"15-24 years",30
,,,"25-39 years",30
,,,"40-54 years",11
,,,"55-69 years",21
,,,"70-84 years",12
,,,"85-99 years",5
,,,"100 years and over",0
,,"Female","0-14 years",4
,,,"15-24 years",33
,,,"25-39 years",33
,,,"40-54 years",12
,,,"55-69 years",33
,,,"70-84 years",44
,,,"85-99 years",14
,,,"100 years and over",0
"Malvern - Glen Iris","Married","Male","0-14 years",0
,,,"15-24 years",66
,,,"25-39 years",1264
,,,"40-54 years",1303
,,,"55-69 years",956
,,,"70-84 years",558
,,,"85-99 years",87
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",120
,,,"25-39 years",1361
,,,"40-54 years",1393
,,,"55-69 years",915
,,,"70-84 years",450
,,,"85-99 years",39
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",4
,,,"40-54 years",34
,,,"55-69 years",36
,,,"70-84 years",16
,,,"85-99 years",6
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",46
,,,"40-54 years",215
,,,"55-69 years",130
,,,"70-84 years",33
,,,"85-99 years",22
,,,"100 years and over",0
,"U15Child","Male","0-14 years",1617
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",1507
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",633
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",616
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",150
,,,"25-39 years",192
,,,"40-54 years",56
,,,"55-69 years",14
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",125
,,,"25-39 years",168
,,,"40-54 years",35
,,,"55-69 years",19
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",160
,,,"25-39 years",249
,,,"40-54 years",31
,,,"55-69 years",32
,,,"70-84 years",8
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",161
,,,"25-39 years",241
,,,"40-54 years",21
,,,"55-69 years",30
,,,"70-84 years",10
,,,"85-99 years",4
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",44
,,,"25-39 years",252
,,,"40-54 years",192
,,,"55-69 years",189
,,,"70-84 years",126
,,,"85-99 years",47
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",45
,,,"25-39 years",315
,,,"40-54 years",225
,,,"55-69 years",347
,,,"70-84 years",369
,,,"85-99 years",165
,,,"100 years and over",0
,"Relative","Male","0-14 years",0
,,,"15-24 years",72
,,,"25-39 years",76
,,,"40-54 years",12
,,,"55-69 years",15
,,,"70-84 years",11
,,,"85-99 years",9
,,,"100 years and over",0
,,"Female","0-14 years",3
,,,"15-24 years",55
,,,"25-39 years",58
,,,"40-54 years",16
,,,"55-69 years",24
,,,"70-84 years",31
,,,"85-99 years",14
,,,"100 years and over",0
"Malvern East","Married","Male","0-14 years",0
,,,"15-24 years",67
,,,"25-39 years",1078
,,,"40-54 years",1633
,,,"55-69 years",1101
,,,"70-84 years",498
,,,"85-99 years",86
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",117
,,,"25-39 years",1214
,,,"40-54 years",1681
,,,"55-69 years",1070
,,,"70-84 years",378
,,,"85-99 years",43
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",6
,,,"40-54 years",40
,,,"55-69 years",41
,,,"70-84 years",9
,,,"85-99 years",8
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",33
,,,"40-54 years",214
,,,"55-69 years",129
,,,"70-84 years",62
,,,"85-99 years",30
,,,"100 years and over",0
,"U15Child","Male","0-14 years",1798
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",1741
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",741
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",717
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",204
,,,"25-39 years",216
,,,"40-54 years",80
,,,"55-69 years",23
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",194
,,,"25-39 years",178
,,,"40-54 years",50
,,,"55-69 years",16
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",355
,,,"25-39 years",312
,,,"40-54 years",47
,,,"55-69 years",40
,,,"70-84 years",14
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",495
,,,"25-39 years",252
,,,"40-54 years",23
,,,"55-69 years",26
,,,"70-84 years",8
,,,"85-99 years",6
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",103
,,,"25-39 years",161
,,,"40-54 years",137
,,,"55-69 years",158
,,,"70-84 years",94
,,,"85-99 years",46
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",144
,,,"25-39 years",175
,,,"40-54 years",139
,,,"55-69 years",257
,,,"70-84 years",264
,,,"85-99 years",126
,,,"100 years and over",0
,"Relative","Male","0-14 years",6
,,,"15-24 years",62
,,,"25-39 years",62
,,,"40-54 years",15
,,,"55-69 years",17
,,,"70-84 years",16
,,,"85-99 years",5
,,,"100 years and over",0
,,"Female","0-14 years",4
,,,"15-24 years",74
,,,"25-39 years",72
,,,"40-54 years",13
,,,"55-69 years",40
,,,"70-84 years",30
,,,"85-99 years",16
,,,"100 years and over",0
"Bundoora - East","Married","Male","0-14 years",0
,,,"15-24 years",26
,,,"25-39 years",525
,,,"40-54 years",668
,,,"55-69 years",514
,,,"70-84 years",382
,,,"85-99 years",48
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",38
,,,"25-39 years",593
,,,"40-54 years",692
,,,"55-69 years",536
,,,"70-84 years",293
,,,"85-99 years",25
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",6
,,,"25-39 years",3
,,,"40-54 years",27
,,,"55-69 years",22
,,,"70-84 years",9
,,,"85-99 years",3
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",4
,,,"25-39 years",50
,,,"40-54 years",144
,,,"55-69 years",73
,,,"70-84 years",49
,,,"85-99 years",10
,,,"100 years and over",0
,"U15Child","Male","0-14 years",836
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",698
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",284
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",259
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",152
,,,"25-39 years",172
,,,"40-54 years",93
,,,"55-69 years",13
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",125
,,,"25-39 years",110
,,,"40-54 years",24
,,,"55-69 years",9
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",158
,,,"25-39 years",123
,,,"40-54 years",25
,,,"55-69 years",16
,,,"70-84 years",6
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",106
,,,"25-39 years",62
,,,"40-54 years",5
,,,"55-69 years",14
,,,"70-84 years",4
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",14
,,,"25-39 years",55
,,,"40-54 years",60
,,,"55-69 years",65
,,,"70-84 years",55
,,,"85-99 years",15
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",17
,,,"25-39 years",24
,,,"40-54 years",39
,,,"55-69 years",99
,,,"70-84 years",140
,,,"85-99 years",50
,,,"100 years and over",0
,"Relative","Male","0-14 years",17
,,,"15-24 years",42
,,,"25-39 years",29
,,,"40-54 years",14
,,,"55-69 years",12
,,,"70-84 years",6
,,,"85-99 years",4
,,,"100 years and over",0
,,"Female","0-14 years",4
,,,"15-24 years",25
,,,"25-39 years",17
,,,"40-54 years",17
,,,"55-69 years",29
,,,"70-84 years",34
,,,"85-99 years",15
,,,"100 years and over",0
"Greensborough","Married","Male","0-14 years",0
,,,"15-24 years",41
,,,"25-39 years",1119
,,,"40-54 years",1529
,,,"55-69 years",1399
,,,"70-84 years",616
,,,"85-99 years",61
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",63
,,,"25-39 years",1301
,,,"40-54 years",1573
,,,"55-69 years",1373
,,,"70-84 years",458
,,,"85-99 years",27
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",4
,,,"40-54 years",75
,,,"55-69 years",42
,,,"70-84 years",16
,,,"85-99 years",3
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",5
,,,"25-39 years",122
,,,"40-54 years",316
,,,"55-69 years",153
,,,"70-84 years",53
,,,"85-99 years",21
,,,"100 years and over",0
,"U15Child","Male","0-14 years",1812
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",1780
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",645
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",620
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",398
,,,"25-39 years",386
,,,"40-54 years",96
,,,"55-69 years",16
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",298
,,,"25-39 years",261
,,,"40-54 years",43
,,,"55-69 years",15
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",24
,,,"25-39 years",69
,,,"40-54 years",35
,,,"55-69 years",21
,,,"70-84 years",11
,,,"85-99 years",6
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",28
,,,"25-39 years",59
,,,"40-54 years",21
,,,"55-69 years",31
,,,"70-84 years",10
,,,"85-99 years",6
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",15
,,,"25-39 years",117
,,,"40-54 years",160
,,,"55-69 years",167
,,,"70-84 years",102
,,,"85-99 years",32
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",10
,,,"25-39 years",104
,,,"40-54 years",120
,,,"55-69 years",311
,,,"70-84 years",276
,,,"85-99 years",112
,,,"100 years and over",0
,"Relative","Male","0-14 years",8
,,,"15-24 years",34
,,,"25-39 years",40
,,,"40-54 years",11
,,,"55-69 years",9
,,,"70-84 years",11
,,,"85-99 years",7
,,,"100 years and over",0
,,"Female","0-14 years",7
,,,"15-24 years",43
,,,"25-39 years",43
,,,"40-54 years",20
,,,"55-69 years",48
,,,"70-84 years",39
,,,"85-99 years",16
,,,"100 years and over",0
"Heidelberg - Rosanna","Married","Male","0-14 years",0
,,,"15-24 years",36
,,,"25-39 years",903
,,,"40-54 years",1041
,,,"55-69 years",705
,,,"70-84 years",426
,,,"85-99 years",106
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",61
,,,"25-39 years",1051
,,,"40-54 years",1043
,,,"55-69 years",660
,,,"70-84 years",396
,,,"85-99 years",48
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",4
,,,"40-54 years",35
,,,"55-69 years",33
,,,"70-84 years",7
,,,"85-99 years",6
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",3
,,,"25-39 years",58
,,,"40-54 years",171
,,,"55-69 years",86
,,,"70-84 years",50
,,,"85-99 years",24
,,,"100 years and over",0
,"U15Child","Male","0-14 years",1299
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",1288
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",366
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",383
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",148
,,,"25-39 years",155
,,,"40-54 years",72
,,,"55-69 years",30
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",101
,,,"25-39 years",138
,,,"40-54 years",33
,,,"55-69 years",9
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",81
,,,"25-39 years",97
,,,"40-54 years",30
,,,"55-69 years",9
,,,"70-84 years",6
,,,"85-99 years",3
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",69
,,,"25-39 years",94
,,,"40-54 years",19
,,,"55-69 years",14
,,,"70-84 years",5
,,,"85-99 years",3
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",16
,,,"25-39 years",121
,,,"40-54 years",136
,,,"55-69 years",155
,,,"70-84 years",98
,,,"85-99 years",57
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",27
,,,"25-39 years",123
,,,"40-54 years",136
,,,"55-69 years",236
,,,"70-84 years",259
,,,"85-99 years",142
,,,"100 years and over",0
,"Relative","Male","0-14 years",4
,,,"15-24 years",41
,,,"25-39 years",48
,,,"40-54 years",9
,,,"55-69 years",16
,,,"70-84 years",11
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",3
,,,"15-24 years",31
,,,"25-39 years",46
,,,"40-54 years",13
,,,"55-69 years",21
,,,"70-84 years",28
,,,"85-99 years",18
,,,"100 years and over",0
"Heidelberg West","Married","Male","0-14 years",0
,,,"15-24 years",40
,,,"25-39 years",932
,,,"40-54 years",681
,,,"55-69 years",475
,,,"70-84 years",190
,,,"85-99 years",44
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",80
,,,"25-39 years",1058
,,,"40-54 years",646
,,,"55-69 years",429
,,,"70-84 years",152
,,,"85-99 years",20
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",16
,,,"40-54 years",49
,,,"55-69 years",42
,,,"70-84 years",19
,,,"85-99 years",10
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",25
,,,"25-39 years",123
,,,"40-54 years",255
,,,"55-69 years",156
,,,"70-84 years",79
,,,"85-99 years",35
,,,"100 years and over",0
,"U15Child","Male","0-14 years",1112
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",1100
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",318
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",324
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",178
,,,"25-39 years",210
,,,"40-54 years",92
,,,"55-69 years",49
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",125
,,,"25-39 years",128
,,,"40-54 years",54
,,,"55-69 years",19
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",108
,,,"25-39 years",224
,,,"40-54 years",62
,,,"55-69 years",62
,,,"70-84 years",13
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",101
,,,"25-39 years",128
,,,"40-54 years",30
,,,"55-69 years",32
,,,"70-84 years",7
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",25
,,,"25-39 years",141
,,,"40-54 years",203
,,,"55-69 years",237
,,,"70-84 years",102
,,,"85-99 years",22
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",20
,,,"25-39 years",130
,,,"40-54 years",163
,,,"55-69 years",256
,,,"70-84 years",197
,,,"85-99 years",98
,,,"100 years and over",0
,"Relative","Male","0-14 years",23
,,,"15-24 years",59
,,,"25-39 years",60
,,,"40-54 years",40
,,,"55-69 years",26
,,,"70-84 years",23
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",20
,,,"15-24 years",60
,,,"25-39 years",52
,,,"40-54 years",22
,,,"55-69 years",70
,,,"70-84 years",31
,,,"85-99 years",22
,,,"100 years and over",0
